TRIP ID,Shipment ID,Latitude,Longitude,TIME SLOT,Vehicle_Type_x,Shipments,MST_DIST,TRIP_TIME,Vehicle_Type_y,CAPACITY_UTI,TIME_UTI,COV_UTI
55,1031,19.1530277,72.9436135,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1036,18.95265,72.8035,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1037,19.18464,72.9514685,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1046,18.9550752,72.8064495,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1054,19.0799512,72.8694442,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1058,19.1174334,72.9044094,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1066,19.0188616,72.84804,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1072,19.1000654,72.8477974,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1083,19.0208425,72.8311203,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1090,19.119777,72.9087013,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1107,19.1497939,72.9491063,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1113,19.0574544,72.833645,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1118,19.003268,72.813478,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1129,19.0978392,72.9089415,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1130,19.1225913,72.8596359,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1137,18.9568662,72.8049626,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1138,18.974832,72.813271,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1142,19.1088874,72.8628194,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1147,18.9455577,72.8345389,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1153,18.9674479,72.8239546,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1155,19.1241002,72.8705634,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1166,19.0834329,72.8529672,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1170,19.1166102,72.8895219,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1174,18.9364115,72.8364597,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1179,19.0653737,72.8377162,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1185,19.1116127,72.8564091,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1186,18.9764724,72.8222798,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1187,19.1184887,72.8852139,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1192,19.0077068,72.8157283,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1201,19.0234839,72.8443463,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1211,19.0054412,72.845453,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1215,19.0095363,72.8255146,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1222,19.1077153,72.8986952,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1226,19.1708741,72.9471691,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1227,19.0193542,72.8420669,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1230,19.0279193,72.8434804,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1255,19.1018031,72.8903525,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1259,19.012714,72.8223526,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1261,18.9955308,72.8426214,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1264,18.9948834,72.8347528,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
56,1,19.0802676,72.850804,09:30:00-12:00:00,3W,4,6.098710312377797,70.49355156188898,3W,0.8,0.4699570104125932,0.4065806874918531
56,140,19.0791633,72.8502606,09:30:00-12:00:00,3W,4,6.098710312377797,70.49355156188898,3W,0.8,0.4699570104125932,0.4065806874918531
56,210,19.0801659,72.8504035,09:30:00-12:00:00,3W,4,6.098710312377797,70.49355156188898,3W,0.8,0.4699570104125932,0.4065806874918531
56,668,19.0802676,72.850804,09:30:00-12:00:00,3W,4,6.098710312377797,70.49355156188898,3W,0.8,0.4699570104125932,0.4065806874918531
57,6,19.0719625,72.8347505,09:30:00-12:00:00,3W,3,9.681434262316092,78.40717131158046,3W,0.6,0.5227144754105364,0.6454289508210728
57,576,19.0693362,72.8354495,09:30:00-12:00:00,3W,3,9.681434262316092,78.40717131158046,3W,0.6,0.5227144754105364,0.6454289508210728
57,1022,19.0716145,72.8363212,09:30:00-12:00:00,3W,3,9.681434262316092,78.40717131158046,3W,0.6,0.5227144754105364,0.6454289508210728
58,12,18.9340553,72.8251844,09:30:00-12:00:00,3W,3,33.3786073475398,196.893036737699,3W,0.6,1.3126202449179933,2.2252404898359868
58,222,18.9351316,72.8267589,09:30:00-12:00:00,3W,3,33.3786073475398,196.893036737699,3W,0.6,1.3126202449179933,2.2252404898359868
58,1002,18.9340553,72.8251844,09:30:00-12:00:00,3W,3,33.3786073475398,196.893036737699,3W,0.6,1.3126202449179933,2.2252404898359868
59,13,19.1266465,72.8623675,09:30:00-12:00:00,3W,3,12.205537031419299,91.0276851570965,3W,0.6,0.6068512343806434,0.8137024687612866
59,620,19.1255855,72.8618716,09:30:00-12:00:00,3W,3,12.205537031419299,91.0276851570965,3W,0.6,0.6068512343806434,0.8137024687612866
59,719,19.1279368,72.8607786,09:30:00-12:00:00,3W,3,12.205537031419299,91.0276851570965,3W,0.6,0.6068512343806434,0.8137024687612866
60,15,19.0061164,72.8288361,09:30:00-12:00:00,3W,4,19.171709546994702,135.8585477349735,3W,0.8,0.90572365156649,1.2781139697996469
60,407,19.0056466,72.828967,09:30:00-12:00:00,3W,4,19.171709546994702,135.8585477349735,3W,0.8,0.90572365156649,1.2781139697996469
60,752,19.0056466,72.828967,09:30:00-12:00:00,3W,4,19.171709546994702,135.8585477349735,3W,0.8,0.90572365156649,1.2781139697996469
60,910,19.0035857,72.8296905,09:30:00-12:00:00,3W,4,19.171709546994702,135.8585477349735,3W,0.8,0.90572365156649,1.2781139697996469
61,21,19.0538215,72.823774,09:30:00-12:00:00,3W,3,12.570105516840982,92.85052758420491,3W,0.6,0.6190035172280327,0.8380070344560655
61,278,19.0539448,72.8234292,09:30:00-12:00:00,3W,3,12.570105516840982,92.85052758420491,3W,0.6,0.6190035172280327,0.8380070344560655
61,1234,19.0534541,72.8235528,09:30:00-12:00:00,3W,3,12.570105516840982,92.85052758420491,3W,0.6,0.6190035172280327,0.8380070344560655
62,22,19.0158953,72.8374448,09:30:00-12:00:00,3W,3,16.089509669491108,110.44754834745554,3W,0.6,0.7363169889830369,1.0726339779660738
62,797,19.0162307,72.8380671,09:30:00-12:00:00,3W,3,16.089509669491108,110.44754834745554,3W,0.6,0.7363169889830369,1.0726339779660738
62,1262,19.0160422,72.8360608,09:30:00-12:00:00,3W,3,16.089509669491108,110.44754834745554,3W,0.6,0.7363169889830369,1.0726339779660738
63,26,19.0135319,72.832831,09:30:00-12:00:00,3W,3,17.421129874615676,117.10564937307838,3W,0.6,0.7807043291538559,1.1614086583077117
63,248,19.0140901,72.8345965,09:30:00-12:00:00,3W,3,17.421129874615676,117.10564937307838,3W,0.6,0.7807043291538559,1.1614086583077117
63,432,19.0114345,72.834588,09:30:00-12:00:00,3W,3,17.421129874615676,117.10564937307838,3W,0.6,0.7807043291538559,1.1614086583077117
64,56,19.0683937,72.8338003,09:30:00-12:00:00,3W,4,10.556156613229133,92.78078306614566,3W,0.8,0.6185385537743044,0.7037437742152756
64,641,19.0666156,72.8347672,09:30:00-12:00:00,3W,4,10.556156613229133,92.78078306614566,3W,0.8,0.6185385537743044,0.7037437742152756
64,1015,19.0660434,72.8331524,09:30:00-12:00:00,3W,4,10.556156613229133,92.78078306614566,3W,0.8,0.6185385537743044,0.7037437742152756
64,1220,19.0642592,72.8340697,09:30:00-12:00:00,3W,4,10.556156613229133,92.78078306614566,3W,0.8,0.6185385537743044,0.7037437742152756
65,60,18.9661321,72.8388506,09:30:00-12:00:00,3W,5,26.222164116103603,181.110820580518,3W,1.0,1.2074054705367867,1.748144274406907
65,191,18.9662452,72.8409305,09:30:00-12:00:00,3W,5,26.222164116103603,181.110820580518,3W,1.0,1.2074054705367867,1.748144274406907
65,397,18.9666196,72.8390795,09:30:00-12:00:00,3W,5,26.222164116103603,181.110820580518,3W,1.0,1.2074054705367867,1.748144274406907
65,726,18.9676876,72.8404124,09:30:00-12:00:00,3W,5,26.222164116103603,181.110820580518,3W,1.0,1.2074054705367867,1.748144274406907
65,996,18.9654597,72.8399394,09:30:00-12:00:00,3W,5,26.222164116103603,181.110820580518,3W,1.0,1.2074054705367867,1.748144274406907
66,75,19.1287657,72.8581309,09:30:00-12:00:00,3W,3,12.612144948719587,93.06072474359794,3W,0.6,0.6204048316239863,0.8408096632479725
66,298,19.1291052,72.8588363,09:30:00-12:00:00,3W,3,12.612144948719587,93.06072474359794,3W,0.6,0.6204048316239863,0.8408096632479725
66,814,19.1291435,72.8584712,09:30:00-12:00:00,3W,3,12.612144948719587,93.06072474359794,3W,0.6,0.6204048316239863,0.8408096632479725
67,77,18.9527479,72.8025218,09:30:00-12:00:00,3W,3,32.036444873047905,190.18222436523953,3W,0.6,1.2678814957682636,2.135762991536527
67,249,18.9529229,72.8017963,09:30:00-12:00:00,3W,3,32.036444873047905,190.18222436523953,3W,0.6,1.2678814957682636,2.135762991536527
67,1175,18.9531539,72.8002362,09:30:00-12:00:00,3W,3,32.036444873047905,190.18222436523953,3W,0.6,1.2678814957682636,2.135762991536527
68,78,18.948274,72.7948228,09:30:00-12:00:00,3W,3,33.336570610902406,196.68285305451204,3W,0.6,1.3112190203634135,2.222438040726827
68,539,18.9498965,72.7948231,09:30:00-12:00:00,3W,3,33.336570610902406,196.68285305451204,3W,0.6,1.3112190203634135,2.222438040726827
68,1079,18.9505451,72.7962466,09:30:00-12:00:00,3W,3,33.336570610902406,196.68285305451204,3W,0.6,1.3112190203634135,2.222438040726827
69,89,18.9882143,72.836759,09:30:00-12:00:00,3W,3,21.567101368680323,137.83550684340162,3W,0.6,0.9189033789560108,1.4378067579120215
69,1034,18.9879091,72.8386872,09:30:00-12:00:00,3W,3,21.567101368680323,137.83550684340162,3W,0.6,0.9189033789560108,1.4378067579120215
69,1078,18.9879091,72.8386872,09:30:00-12:00:00,3W,3,21.567101368680323,137.83550684340162,3W,0.6,0.9189033789560108,1.4378067579120215
70,92,18.9550163,72.8159822,09:30:00-12:00:00,3W,3,29.796569957804707,178.98284978902353,3W,0.6,1.1932189985934902,1.9864379971869803
70,273,18.9553223,72.8166054,09:30:00-12:00:00,3W,3,29.796569957804707,178.98284978902353,3W,0.6,1.1932189985934902,1.9864379971869803
70,866,18.9553223,72.8166054,09:30:00-12:00:00,3W,3,29.796569957804707,178.98284978902353,3W,0.6,1.1932189985934902,1.9864379971869803
71,93,19.0597613,72.829669,09:30:00-12:00:00,3W,3,11.457001958482476,87.28500979241238,3W,0.6,0.5819000652827492,0.7638001305654983
71,756,19.0590466,72.8301768,09:30:00-12:00:00,3W,3,11.457001958482476,87.28500979241238,3W,0.6,0.5819000652827492,0.7638001305654983
71,830,19.0620149,72.8285843,09:30:00-12:00:00,3W,3,11.457001958482476,87.28500979241238,3W,0.6,0.5819000652827492,0.7638001305654983
72,94,19.0173805,72.8280213,09:30:00-12:00:00,3W,4,17.283303259542475,126.41651629771238,3W,0.8,0.8427767753180825,1.1522202173028318
72,243,19.0183243,72.8264853,09:30:00-12:00:00,3W,4,17.283303259542475,126.41651629771238,3W,0.8,0.8427767753180825,1.1522202173028318
72,679,19.0194427,72.8283229,09:30:00-12:00:00,3W,4,17.283303259542475,126.41651629771238,3W,0.8,0.8427767753180825,1.1522202173028318
72,1009,19.0181355,72.8257713,09:30:00-12:00:00,3W,4,17.283303259542475,126.41651629771238,3W,0.8,0.8427767753180825,1.1522202173028318
73,98,18.9545952,72.8332679,09:30:00-12:00:00,3W,3,28.45156408977631,172.25782044888155,3W,0.6,1.1483854696592104,1.8967709393184207
73,761,18.9551326,72.8333678,09:30:00-12:00:00,3W,3,28.45156408977631,172.25782044888155,3W,0.6,1.1483854696592104,1.8967709393184207
73,827,18.9545952,72.8332679,09:30:00-12:00:00,3W,3,28.45156408977631,172.25782044888155,3W,0.6,1.1483854696592104,1.8967709393184207
74,113,19.016758,72.8245412,09:30:00-12:00:00,3W,4,18.144619060401528,130.72309530200764,3W,0.8,0.8714873020133842,1.2096412706934352
74,575,19.0168521,72.8259762,09:30:00-12:00:00,3W,4,18.144619060401528,130.72309530200764,3W,0.8,0.8714873020133842,1.2096412706934352
74,1033,19.0154987,72.8237836,09:30:00-12:00:00,3W,4,18.144619060401528,130.72309530200764,3W,0.8,0.8714873020133842,1.2096412706934352
74,1203,19.0145117,72.8258173,09:30:00-12:00:00,3W,4,18.144619060401528,130.72309530200764,3W,0.8,0.8714873020133842,1.2096412706934352
75,135,18.9537588,72.822857,09:30:00-12:00:00,3W,4,29.6503962551708,188.251981275854,3W,0.8,1.2550132085056933,1.9766930836780534
75,605,18.9546689,72.8235979,09:30:00-12:00:00,3W,4,29.6503962551708,188.251981275854,3W,0.8,1.2550132085056933,1.9766930836780534
75,734,18.9543648,72.8235799,09:30:00-12:00:00,3W,4,29.6503962551708,188.251981275854,3W,0.8,1.2550132085056933,1.9766930836780534
75,1243,18.9530268,72.8222309,09:30:00-12:00:00,3W,4,29.6503962551708,188.251981275854,3W,0.8,1.2550132085056933,1.9766930836780534
76,141,18.9968193,72.8289074,09:30:00-12:00:00,3W,5,21.202257738086093,156.01128869043046,3W,1.0,1.0400752579362031,1.4134838492057396
76,452,18.9952104,72.8287458,09:30:00-12:00:00,3W,5,21.202257738086093,156.01128869043046,3W,1.0,1.0400752579362031,1.4134838492057396
76,691,18.9979103,72.8311198,09:30:00-12:00:00,3W,5,21.202257738086093,156.01128869043046,3W,1.0,1.0400752579362031,1.4134838492057396
76,715,18.9987815,72.8286704,09:30:00-12:00:00,3W,5,21.202257738086093,156.01128869043046,3W,1.0,1.0400752579362031,1.4134838492057396
76,1244,18.9964589,72.829006,09:30:00-12:00:00,3W,5,21.202257738086093,156.01128869043046,3W,1.0,1.0400752579362031,1.4134838492057396
77,165,18.9756477,72.8304768,09:30:00-12:00:00,3W,3,24.93229981630789,154.66149908153943,3W,0.6,1.0310766605435961,1.6621533210871926
77,300,18.9733444,72.8319508,09:30:00-12:00:00,3W,3,24.93229981630789,154.66149908153943,3W,0.6,1.0310766605435961,1.6621533210871926
77,1235,18.9733444,72.8319508,09:30:00-12:00:00,3W,3,24.93229981630789,154.66149908153943,3W,0.6,1.0310766605435961,1.6621533210871926
78,173,19.0360849,72.8476343,09:30:00-12:00:00,3W,3,11.174718436097264,85.87359218048633,3W,0.6,0.5724906145365755,0.7449812290731509
78,385,19.0378406,72.8469784,09:30:00-12:00:00,3W,3,11.174718436097264,85.87359218048633,3W,0.6,0.5724906145365755,0.7449812290731509
78,463,19.0376735,72.8464575,09:30:00-12:00:00,3W,3,11.174718436097264,85.87359218048633,3W,0.6,0.5724906145365755,0.7449812290731509
79,175,18.9586822,72.81598,09:30:00-12:00:00,3W,3,29.11242353494833,175.56211767474164,3W,0.6,1.170414117831611,1.940828235663222
79,178,18.9586822,72.81598,09:30:00-12:00:00,3W,3,29.11242353494833,175.56211767474164,3W,0.6,1.170414117831611,1.940828235663222
79,669,18.9601467,72.8156591,09:30:00-12:00:00,3W,3,29.11242353494833,175.56211767474164,3W,0.6,1.170414117831611,1.940828235663222
80,192,19.0391696,72.8424363,09:30:00-12:00:00,3W,3,11.369505259841588,86.84752629920794,3W,0.6,0.5789835086613863,0.7579670173227726
80,702,19.0390925,72.8419924,09:30:00-12:00:00,3W,3,11.369505259841588,86.84752629920794,3W,0.6,0.5789835086613863,0.7579670173227726
80,1106,19.0397183,72.8410838,09:30:00-12:00:00,3W,3,11.369505259841588,86.84752629920794,3W,0.6,0.5789835086613863,0.7579670173227726
81,231,18.9926573,72.841859,09:30:00-12:00:00,3W,6,20.925937482282336,164.62968741141168,3W,1.2,1.0975312494094112,1.3950624988188225
81,362,18.9903379,72.8423945,09:30:00-12:00:00,3W,6,20.925937482282336,164.62968741141168,3W,1.2,1.0975312494094112,1.3950624988188225
81,405,18.9892811,72.8428705,09:30:00-12:00:00,3W,6,20.925937482282336,164.62968741141168,3W,1.2,1.0975312494094112,1.3950624988188225
81,431,18.9891961,72.8433716,09:30:00-12:00:00,3W,6,20.925937482282336,164.62968741141168,3W,1.2,1.0975312494094112,1.3950624988188225
81,663,18.9915669,72.8424295,09:30:00-12:00:00,3W,6,20.925937482282336,164.62968741141168,3W,1.2,1.0975312494094112,1.3950624988188225
81,782,18.9901964,72.8430551,09:30:00-12:00:00,3W,6,20.925937482282336,164.62968741141168,3W,1.2,1.0975312494094112,1.3950624988188225
82,235,19.1372313,72.8691211,09:30:00-12:00:00,3W,4,14.166936257946208,110.83468128973104,3W,0.8,0.7388978752648736,0.9444624171964139
82,551,19.136273,72.869696,09:30:00-12:00:00,3W,4,14.166936257946208,110.83468128973104,3W,0.8,0.7388978752648736,0.9444624171964139
82,888,19.1374256,72.8679812,09:30:00-12:00:00,3W,4,14.166936257946208,110.83468128973104,3W,0.8,0.7388978752648736,0.9444624171964139
82,1167,19.1381274,72.8691991,09:30:00-12:00:00,3W,4,14.166936257946208,110.83468128973104,3W,0.8,0.7388978752648736,0.9444624171964139
83,254,18.9580749,72.8281998,09:30:00-12:00:00,3W,3,28.4459750665403,172.2298753327015,3W,0.6,1.1481991688846767,1.8963983377693532
83,349,18.9580749,72.8281998,09:30:00-12:00:00,3W,3,28.4459750665403,172.2298753327015,3W,0.6,1.1481991688846767,1.8963983377693532
83,409,18.9567006,72.8289431,09:30:00-12:00:00,3W,3,28.4459750665403,172.2298753327015,3W,0.6,1.1481991688846767,1.8963983377693532
84,256,18.973947,72.8250289,09:30:00-12:00:00,3W,3,25.798091108604574,158.99045554302288,3W,0.6,1.0599363702868192,1.7198727405736383
84,631,18.9720352,72.8245773,09:30:00-12:00:00,3W,3,25.798091108604574,158.99045554302288,3W,0.6,1.0599363702868192,1.7198727405736383
84,854,18.972766,72.8258711,09:30:00-12:00:00,3W,3,25.798091108604574,158.99045554302288,3W,0.6,1.0599363702868192,1.7198727405736383
85,280,19.0179382,72.8458735,09:30:00-12:00:00,3W,3,14.79526338394102,103.9763169197051,3W,0.6,0.6931754461313673,0.9863508922627346
85,325,19.0173744,72.8473154,09:30:00-12:00:00,3W,3,14.79526338394102,103.9763169197051,3W,0.6,0.6931754461313673,0.9863508922627346
85,833,19.0188616,72.84804,09:30:00-12:00:00,3W,3,14.79526338394102,103.9763169197051,3W,0.6,0.6931754461313673,0.9863508922627346
86,289,18.9993051,72.8467938,09:30:00-12:00:00,3W,4,18.642464823974183,133.2123241198709,3W,0.8,0.8880821607991394,1.2428309882649455
86,469,19.000248,72.844933,09:30:00-12:00:00,3W,4,18.642464823974183,133.2123241198709,3W,0.8,0.8880821607991394,1.2428309882649455
86,659,19.0006618,72.8446624,09:30:00-12:00:00,3W,4,18.642464823974183,133.2123241198709,3W,0.8,0.8880821607991394,1.2428309882649455
86,767,18.9995537,72.8455417,09:30:00-12:00:00,3W,4,18.642464823974183,133.2123241198709,3W,0.8,0.8880821607991394,1.2428309882649455
87,307,19.0750576,72.8593336,09:30:00-12:00:00,3W,5,4.412744966268748,72.06372483134373,3W,1.0,0.4804248322089582,0.29418299775124984
87,464,19.0744426,72.8604874,09:30:00-12:00:00,3W,5,4.412744966268748,72.06372483134373,3W,1.0,0.4804248322089582,0.29418299775124984
87,920,19.0733238,72.8622097,09:30:00-12:00:00,3W,5,4.412744966268748,72.06372483134373,3W,1.0,0.4804248322089582,0.29418299775124984
87,935,19.0733529,72.8622789,09:30:00-12:00:00,3W,5,4.412744966268748,72.06372483134373,3W,1.0,0.4804248322089582,0.29418299775124984
87,1245,19.0754457,72.8617196,09:30:00-12:00:00,3W,5,4.412744966268748,72.06372483134373,3W,1.0,0.4804248322089582,0.29418299775124984
88,321,19.0353161,72.8433708,09:30:00-12:00:00,3W,3,11.798993577675757,88.9949678883788,3W,0.6,0.5932997859225253,0.7865995718450505
88,371,19.0360861,72.8447675,09:30:00-12:00:00,3W,3,11.798993577675757,88.9949678883788,3W,0.6,0.5932997859225253,0.7865995718450505
88,506,19.0346405,72.8426054,09:30:00-12:00:00,3W,3,11.798993577675757,88.9949678883788,3W,0.6,0.5932997859225253,0.7865995718450505
89,339,19.0738649,72.8323232,09:30:00-12:00:00,3W,3,10.146306318057094,80.73153159028547,3W,0.6,0.5382102106019031,0.6764204212038063
89,988,19.0732029,72.8323491,09:30:00-12:00:00,3W,3,10.146306318057094,80.73153159028547,3W,0.6,0.5382102106019031,0.6764204212038063
89,1164,19.0753764,72.83134,09:30:00-12:00:00,3W,3,10.146306318057094,80.73153159028547,3W,0.6,0.5382102106019031,0.6764204212038063
90,344,18.993028,72.8390504,09:30:00-12:00:00,3W,3,20.12654444142259,130.63272220711295,3W,0.6,0.8708848147140863,1.3417696294281725
90,494,18.995462,72.8391925,09:30:00-12:00:00,3W,3,20.12654444142259,130.63272220711295,3W,0.6,0.8708848147140863,1.3417696294281725
90,928,18.9950685,72.8392932,09:30:00-12:00:00,3W,3,20.12654444142259,130.63272220711295,3W,0.6,0.8708848147140863,1.3417696294281725
91,360,18.9932789,72.8377025,09:30:00-12:00:00,3W,3,20.66745433698629,133.33727168493144,3W,0.6,0.8889151445662096,1.3778302891324192
91,608,18.9927208,72.836278,09:30:00-12:00:00,3W,3,20.66745433698629,133.33727168493144,3W,0.6,0.8889151445662096,1.3778302891324192
91,682,18.9939695,72.836639,09:30:00-12:00:00,3W,3,20.66745433698629,133.33727168493144,3W,0.6,0.8889151445662096,1.3778302891324192
92,372,19.0043331,72.8236682,09:30:00-12:00:00,3W,4,19.713761220479228,138.56880610239614,3W,0.8,0.9237920406826409,1.3142507480319485
92,940,19.0064016,72.8246486,09:30:00-12:00:00,3W,4,19.713761220479228,138.56880610239614,3W,0.8,0.9237920406826409,1.3142507480319485
92,1029,19.005184,72.825239,09:30:00-12:00:00,3W,4,19.713761220479228,138.56880610239614,3W,0.8,0.9237920406826409,1.3142507480319485
92,1092,19.0043331,72.8236682,09:30:00-12:00:00,3W,4,19.713761220479228,138.56880610239614,3W,0.8,0.9237920406826409,1.3142507480319485
93,391,19.0317118,72.8387162,09:30:00-12:00:00,3W,6,12.96258954130645,124.81294770653224,3W,1.2,0.8320863180435483,0.8641726360870966
93,492,19.0317118,72.8387162,09:30:00-12:00:00,3W,6,12.96258954130645,124.81294770653224,3W,1.2,0.8320863180435483,0.8641726360870966
93,555,19.0313742,72.8380064,09:30:00-12:00:00,3W,6,12.96258954130645,124.81294770653224,3W,1.2,0.8320863180435483,0.8641726360870966
93,720,19.0317118,72.8387162,09:30:00-12:00:00,3W,6,12.96258954130645,124.81294770653224,3W,1.2,0.8320863180435483,0.8641726360870966
93,975,19.0317118,72.8387162,09:30:00-12:00:00,3W,6,12.96258954130645,124.81294770653224,3W,1.2,0.8320863180435483,0.8641726360870966
93,1236,19.0317118,72.8387162,09:30:00-12:00:00,3W,6,12.96258954130645,124.81294770653224,3W,1.2,0.8320863180435483,0.8641726360870966
94,398,19.0742785,72.8681007,09:30:00-12:00:00,3W,3,2.4331655833441213,42.1658279167206,3W,0.6,0.281105519444804,0.16221103888960808
94,680,19.0746055,72.8665987,09:30:00-12:00:00,3W,3,2.4331655833441213,42.1658279167206,3W,0.6,0.281105519444804,0.16221103888960808
94,721,19.0741238,72.869297,09:30:00-12:00:00,3W,3,2.4331655833441213,42.1658279167206,3W,0.6,0.281105519444804,0.16221103888960808
95,404,18.9651646,72.8140073,09:30:00-12:00:00,3W,3,28.402732130869094,172.01366065434547,3W,0.6,1.1467577376956364,1.8935154753912729
95,728,18.9653477,72.8145228,09:30:00-12:00:00,3W,3,28.402732130869094,172.01366065434547,3W,0.6,1.1467577376956364,1.8935154753912729
95,1087,18.9639415,72.8158044,09:30:00-12:00:00,3W,3,28.402732130869094,172.01366065434547,3W,0.6,1.1467577376956364,1.8935154753912729
96,417,19.0708583,72.8295649,09:30:00-12:00:00,3W,5,10.512342242597542,102.56171121298772,3W,1.0,0.6837447414199181,0.7008228161731694
96,666,19.0693486,72.8304835,09:30:00-12:00:00,3W,5,10.512342242597542,102.56171121298772,3W,1.0,0.6837447414199181,0.7008228161731694
96,775,19.0702599,72.8310077,09:30:00-12:00:00,3W,5,10.512342242597542,102.56171121298772,3W,1.0,0.6837447414199181,0.7008228161731694
96,1065,19.0702599,72.8310077,09:30:00-12:00:00,3W,5,10.512342242597542,102.56171121298772,3W,1.0,0.6837447414199181,0.7008228161731694
96,1172,19.0702599,72.8310077,09:30:00-12:00:00,3W,5,10.512342242597542,102.56171121298772,3W,1.0,0.6837447414199181,0.7008228161731694
97,422,19.0044603,72.8500248,09:30:00-12:00:00,3W,4,17.503650550331635,127.51825275165817,3W,0.8,0.8501216850110545,1.1669100366887757
97,755,19.0039533,72.8498863,09:30:00-12:00:00,3W,4,17.503650550331635,127.51825275165817,3W,0.8,0.8501216850110545,1.1669100366887757
97,829,19.0045997,72.8493739,09:30:00-12:00:00,3W,4,17.503650550331635,127.51825275165817,3W,0.8,0.8501216850110545,1.1669100366887757
97,1069,19.0025613,72.8488332,09:30:00-12:00:00,3W,4,17.503650550331635,127.51825275165817,3W,0.8,0.8501216850110545,1.1669100366887757
